tweet_id,airline_sentiment,negativereason,airline,name,text,tweet_created,tweet_location
568181167054196736,negative,Bad Flight,United,christinebpc,Review:  took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs,2015-02-18 14:52:01 -0800,"Houston, Texas"
568180799838801920,positive,,United,AlexSenchak,"Review:  they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",2015-02-18 14:50:33 -0800,"Boston, MA "
568180768804978688,negative,Late Flight,United,gailmmath,"Review:  I find this text funny, considering we are still sitting here because 2 seats need to be changed out. http://t.co/LoLuWfCi11",2015-02-18 14:50:26 -0800,
568180525644398593,negative,Bad Flight,United,santiagopinzong,"Review:  #1007 Houston-Bogota with an engine problem, mechanics trying to ""fix"" the problem, safety first, better to change the plane",2015-02-18 14:49:28 -0800,Colombia
568179591480811521,negative,Flight Attendant Complaints,United,AlexSenchak,Review:  thanks! Makes sense. Just annoying that it can't be determined better.,2015-02-18 14:45:45 -0800,"Boston, MA "
568179117851578369,neutral,,United,GeorgeMcflyOG,Review:  patiently drinking and tweeting about my experience,2015-02-18 14:43:52 -0800,NJ
568178946585579520,negative,Can't Tell,United,GeorgeMcflyOG,Review:  you have yourselves to blame for giving me the time to get drunk and tell you how I feel about your overpriced sub par airline,2015-02-18 14:43:11 -0800,NJ
568178665189711872,negative,Cancelled Flight,United,GeorgeMcflyOG,Review:  idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,2015-02-18 14:42:04 -0800,NJ
568178240101191681,negative,Late Flight,United,GeorgeMcflyOG,Review:  I will be patient in my luxurious middle seat on my next delayed flight,2015-02-18 14:40:23 -0800,NJ
568177910101745666,negative,Flight Booking Problems,United,GeorgeMcflyOG,Review:  I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07,2015-02-18 14:39:04 -0800,NJ
568177609281896449,negative,Lost Luggage,United,Dayrean,Review:  please help trace my luggage which was put through without a name tag on 11 February 2014 at Albuquerque airport,2015-02-18 14:37:52 -0800,
568177521327509504,negative,Customer Service Issue,United,GeorgeMcflyOG,Review:  be patient while I let this string of tweets go out showing people you are bad at your business,2015-02-18 14:37:31 -0800,NJ
568177321724620800,negative,Cancelled Flight,United,GeorgeMcflyOG,Review:  I think you guys had a half full flight at 4 so you held our overbooked 3pm flight to fill the other one then Cancelled Flightled mine,2015-02-18 14:36:44 -0800,NJ
568176925845237760,neutral,,United,sdgarguilo,"Review: 's in-flight promo on their TV's includes Brian Williams. Tough to edit that quickly. Not a complaint, just an observation.",2015-02-18 14:35:09 -0800,Earth (for now...)
568176902801735680,negative,Can't Tell,United,frqnttraveler,Review:  thanks I'll fill out the form that no one reads or responds to.,2015-02-18 14:35:04 -0800,california
568176862159110144,negative,Cancelled Flight,United,GeorgeMcflyOG,Review:  I was patient when they refused to switch my flight Bc of my checked bag then Cancelled Flightled the one I was on,2015-02-18 14:34:54 -0800,NJ
568176078595985408,negative,Customer Service Issue,United,Astonvillausa,"Review:    sent DM last week, re: suit regarding your error. No response was given. Please Answer DM or tell me who to send suit to....",2015-02-18 14:31:47 -0800,"Chicago, Illinois "
568174139531513856,positive,,United,DCconnick,Review:  Will have to try standby in Denver tonight or will have to Cancelled Flight father son trip till next year. Thx for trying.,2015-02-18 14:24:05 -0800,
568173937714028544,negative,Late Flight,United,shikai590,Review:  I wrote to you but got nothing.and I am out of US .It is very simple thing.Will ypu provide compensation for your delay?,2015-02-18 14:23:17 -0800,
568172170569887744,neutral,,United,MikeFromRBLX,Review:  How many 787s do you currently operate and what other aircraft do you operate?,2015-02-18 14:16:16 -0800,roblox.com
568170840174538752,negative,Customer Service Issue,United,qlyss8,"“Review: : @qlyss8 We don't want our customers to be frustrated. Thank you for your patience. ^JT” A lovely sentiment, but not a $180 one.",2015-02-18 14:10:59 -0800,"Texas, USA"
568170564289867776,negative,Customer Service Issue,United,sjking2000,Review:  4 different departure / arrival updates for UA304??? In 1hr. Please!,2015-02-18 14:09:53 -0800,"California, US"
568170405552205824,negative,Bad Flight,United,christinebpc,Review:  nope. Really. No window at all for 10A. 10F has one. 8 and 11 has one. None for 10A. So sad...,2015-02-18 14:09:15 -0800,"Houston, Texas"
568170198433460224,negative,Can't Tell,United,bethanycknowles,"Review:  #vegan meals can be more creative than noodles, peas, and zukes. Non-vegan yogurt is not acceptable for a vegan. Can you do better?",2015-02-18 14:08:26 -0800,
568168661732724736,positive,,United,qlyss8,"Review:  well, thanks for not charging me for switching my two Cancelled Flightled flights anyway. That was pretty nice. #stillmakingmepoorthough",2015-02-18 14:02:19 -0800,"Texas, USA"
568168460468895745,positive,,United,ToddWalsh,Review:  well it IS John Hughes' birthday. But I will stick w the plane &amp; hold off on trains &amp; automobiles. Gate workers are doing well.,2015-02-18 14:01:31 -0800,"ÜT: 33.449738,-112.049072"
568167900919382017,negative,Can't Tell,United,trueceltsfan,Review:  - my son left his tablet on plane.  Am out of country and can not call easily.  Is there an email to contact?,2015-02-18 13:59:18 -0800,
568166403246850050,negative,Customer Service Issue,United,JTMacrizzle,"I will, if you can show me where this new program is beneficial to your longstanding loyal consumers... Review: ",2015-02-18 13:53:21 -0800,"Arlington, VA"
568166195758829568,negative,Customer Service Issue,United,ptau,Review:  all i hear is blah blah blah ....you shoulda used that $400 to buy a @burningman ticket instead. &amp; ill be driving there not flying,2015-02-18 13:52:31 -0800,Chasing Carmen San Diego
568166099184783360,negative,Lost Luggage,United,ASID_CEO,"Review:  yes, supposed to be here by 6PM. I have a Board Meeting tomorrow. Fingers crossed.",2015-02-18 13:52:08 -0800,"Washington, DC"
568166054624669696,negative,Cancelled Flight,United,GeorgeMcflyOG,Review:  thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,2015-02-18 13:51:58 -0800,NJ
568166027726434304,positive,,United,willyvideo,Review:  thank you! Love united!! Have 4 flights today!,2015-02-18 13:51:51 -0800,
568165907975053312,positive,,United,kklausser,"Review:  Just did, thanks for checking! :)",2015-02-18 13:51:23 -0800,"Jacksonville, FL"
568165349004316672,negative,Cancelled Flight,United,qlyss8,Review:  just informed you don't reimburse for issues due to weather. this is why your flights keep getting Cancelled Flightled--Thor hates you,2015-02-18 13:49:09 -0800,"Texas, USA"
568165339290169344,negative,Lost Luggage,United,caitieamanda,"Review:  Midland couldn't get our bags to connect on our Intl flight to Sydney, so have to get em in LA &amp; check em in there.",2015-02-18 13:49:07 -0800,"Brisbane, Australiaaa!"
568164374248067072,negative,Can't Tell,United,OldMarks,Review:  this may be the last time I fly your airline.,2015-02-18 13:45:17 -0800,"Mobile, AL."
568164165090709504,negative,Flight Attendant Complaints,United,DaveGraf1965,"Review:  Is your company motto: ""I do not care!!!""  I heard several times from your employees to your clients in the past week.""  #idonotcare",2015-02-18 13:44:27 -0800,
568162409837400064,negative,Flight Attendant Complaints,United,fatihguvenen,Review:  you should tell that to the staff at LAX then. I boarded group 5 at the very end of the queue as a Gold member. Thanks for nothing.,2015-02-18 13:37:29 -0800,minneapolis
568161901089132544,negative,Flight Attendant Complaints,United,dbmain,"Review:  Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466",2015-02-18 13:35:27 -0800,
568161023091478530,positive,,United,quade181,Review:  Fantastic job by your people today on ua22 from Dublin. A jam packed plane but the crew was wonderful!!,2015-02-18 13:31:58 -0800,"Paramus, NJ"
568159685238329344,negative,Late Flight,United,RohKapx1,"Review:  there was 20 min to departure, no one waiting. On being pressed ground staffer threatened ""do you want to get to SF today"" #fail",2015-02-18 13:26:39 -0800,DFW & SF
568159364550406144,negative,Flight Booking Problems,United,140JustinC,Review:  flying lax to Sfo and system won't let me check in. Your site tells me to do it through @AirCanada and they tell me through you.,2015-02-18 13:25:23 -0800,Fredericton NB
568159085356384256,negative,Lost Luggage,United,Perisspiceladle,"Review:  and btw, the @Virgin and Review:  managed on time departures same time same destination- &amp; wouldn't take away a 9year old kids bag!",2015-02-18 13:24:16 -0800,"San Francisco Bay Area, USA"
568158670489387008,positive,,United,ThomasGutches,Review:  can I just go ahead and live in your premium cabins? I'm in heaven now en route to LHR,2015-02-18 13:22:37 -0800,"Sacramento, CA / Columbus, OH"
568158656522539008,negative,Can't Tell,United,qlyss8,"Review:  feeling poor on the church-mouse level here, 180 dollars is enough to make a grown man cry. I'm not a grown man but tears happened",2015-02-18 13:22:34 -0800,"Texas, USA"
568158459553714176,negative,Late Flight,United,Perisspiceladle,Review:  sure but the plane is an hour Late Flight! Your ontime departure ship sailed away a long time back!,2015-02-18 13:21:47 -0800,"San Francisco Bay Area, USA"
568157757406183424,negative,Late Flight,United,DCconnick,Review:  UA6002 MLI-&gt;DEN. Will miss connection UA3530 DEN-&gt;YEG due to delay.,2015-02-18 13:18:59 -0800,
568157451729526784,negative,Customer Service Issue,United,HeHaithMe,"Review:  How come you are the ONLY airline, of 90+ flights last year that makes me check my carry-on. Not even gate check...baggage claim?!?",2015-02-18 13:17:47 -0800,Born/Raised in 314/Home is 317
568157049344937984,negative,Cancelled Flight,United,qlyss8,Review:  I had to change airports to actually get a flight out when my flight from FAY was Cancelled Flightled twice. $180 taxi ride to RDU--reimburse?,2015-02-18 13:16:11 -0800,"Texas, USA"
568156641339805697,neutral,,United,RhodseyM,Review:  it's operated by united as it's a heathrow-Newark flight,2015-02-18 13:14:33 -0800,London
568155450824216578,negative,Customer Service Issue,United,zackintheusa,Review:  yes of course I have.  Is this how you treat customer with no recourse?,2015-02-18 13:09:49 -0800,"columbus, oh"
568155289146363904,negative,Lost Luggage,United,MGsoundguy,Review:  I will be stunned if my bags are in Hartford with me.  The ORD ground crew only had an hour to move my bags 200 yards,2015-02-18 13:09:11 -0800,"Houston TX
"
568154805362950146,negative,Customer Service Issue,United,NikoMLB,"Review:  Can someone assist me with my DM's? Waiting 1 hour on phone, 2 hours on Twitter.",2015-02-18 13:07:16 -0800,"New York, NY "
568153151636766721,negative,Flight Booking Problems,United,herestorian,"Review:  Flight was overbooked! Was offered voucher to wait &amp; take another flight. Gate agent switched me over, retracted voucher offer.",2015-02-18 13:00:41 -0800,
568152968257613824,positive,,United,kennykhlee,Review:  thank you!,2015-02-18 12:59:58 -0800,San Francisco
568149600403660800,positive,,United,greghei1,Review:  Thanks - it's very helpful to understand that the reduced price seats that are sold at check-in have priority over the certificates.,2015-02-18 12:46:35 -0800,"Fremont, California"
568149201466617856,negative,Late Flight,United,JackAcree,Review:  As a Million Miler I've been delayed plenty. NEVER in the amateurish way@SilverAirwsys does it. I'd be embarrassed to be affiliated.,2015-02-18 12:44:59 -0800,United States
568148294087479296,negative,Flight Booking Problems,United,froyomama,"Review:  airlines claims to have a low fare guarantee, but they won't honor a lower fare that I found.",2015-02-18 12:41:23 -0800,
568148282762874881,negative,Late Flight,United,DCconnick,Review:  Another delayed United flight. I should not be this surprised or upset. I'm mostly disappointed I have to Cancelled Flight my trip with my dad,2015-02-18 12:41:20 -0800,
568148251569999873,negative,Bad Flight,United,RhodseyM,"Review:  still can't dm, it's LH7631 on 21/2/15",2015-02-18 12:41:13 -0800,London
568148213418455041,positive,,United,IrisSanchezCDE,Review:  Thank you Margo at Houston's Bush Intercontinental for getting me home earlier.,2015-02-18 12:41:04 -0800,USA
568148149610483712,negative,Customer Service Issue,United,scofro14,"Review: , I booked our flights w/ @WestJet. I saw the same prices each time I searched. It wasn't the least bit frustrating. #customerservice",2015-02-18 12:40:49 -0800,
568147319155073024,negative,Flight Booking Problems,United,scofro14,"Review: , Thanks, but I didn't want to see 'we've started your flight search over' OR 'the fare &amp; rules for this itinerary has changed' again",2015-02-18 12:37:31 -0800,
